User ID,date,login_count,success_rate,night_login_ratio,unique_ips,unique_countries,unique_asns,unique_devices,mean_logins,std_logins,mean_night_ratio,mean_unique_ips,mean_unique_countries,mean_unique_devices,z_logins,ip_ratio,country_ratio,device_ratio,night_deviation,anomaly_score,ato,attack_ip,alert_reason
2640492330821878160,2020-06-17,5,1.0,0.0,3,2,3,2,1.2083333333333333,0.832970935693524,0.125,1.125,1.0833333333333333,1.0416666666666667,4.5519795519753155,2.6666666666666665,1.8461538461538463,1.92,-0.125,0.1376678600040112,False,True,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-8985351333930475263,2020-03-20,9,0.5555555555555556,0.0,3,2,2,2,1.6451612903225807,1.5609481540989587,0.14516129032258066,1.096774193548387,1.032258064516129,1.032258064516129,4.711776422787677,2.735294117647059,1.9375,1.9375,-0.14516129032258066,0.1376678600040112,False,True,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
5753698001073172286,2020-11-23,17,0.11764705882352941,0.0,7,2,2,2,1.7083333333333333,2.3425602772356298,0.125,1.125,1.0208333333333333,1.0833333333333333,6.5277580326393165,6.222222222222222,1.959183673469388,1.8461538461538463,-0.125,0.13660001052033877,False,True,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
7076876779342920310,2020-02-04,6,0.5,0.0,3,1,3,2,1.75,1.4222261679238197,0.25,1.25,1.0833333333333333,1.0833333333333333,2.9882729595702724,2.4,0.9230769230769231,1.8461538461538463,-0.25,0.13659369727357462,False,True,multiple new IP addresses; new devices observed
-3225263535965028498,2020-12-18,5,1.0,0.0,3,1,2,2,1.131578947368421,0.6645889862357705,0.7894736842105263,1.0526315789473684,1.0,1.0263157894736843,5.8207721354852735,2.85,1.0,1.9487179487179485,-0.7894736842105263,0.13636652553305428,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
-8641417633469024750,2020-02-27,6,0.8333333333333334,0.0,4,1,3,2,1.2375,0.7158910531638175,0.84375,1.075,1.0,1.0125,6.652548567205234,3.7209302325581395,1.0,1.9753086419753088,-0.84375,0.13636652553305428,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
-7662483696722879362,2020-05-03,5,0.6,0.0,3,2,3,2,1.1085972850678734,0.38960157479597624,0.11085972850678733,1.009049773755656,1.004524886877828,1.004524886877828,9.98815961401067,2.9730941704035874,1.990990990990991,1.990990990990991,-0.11085972850678733,0.1363332738519104,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-8891951085463701164,2020-02-18,5,1.0,0.0,3,2,3,2,1.3823529411764706,0.817042185118868,0.17647058823529413,1.088235294117647,1.0588235294117647,1.0588235294117647,4.427735953801717,2.756756756756757,1.8888888888888888,1.8888888888888888,-0.17647058823529413,0.1360666274034107,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-7631768721115027792,2020-11-25,8,0.25,0.0,6,2,2,2,1.375,1.1698674042769734,0.175,1.125,1.025,1.075,5.6630349523196815,5.333333333333333,1.9512195121951221,1.8604651162790697,-0.175,0.1358000711443238,False,True,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
8234718033283260712,2021-02-26,7,0.8571428571428571,0.0,3,2,3,2,1.6046511627906976,1.347652895888342,0.3488372093023256,1.0930232558139534,1.0465116279069768,1.0930232558139534,4.003515188273173,2.74468085106383,1.911111111111111,1.8297872340425534,-0.3488372093023256,0.13574480070240358,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
9062384034431216043,2020-03-10,14,1.0,0.0,3,1,2,2,2.2,3.4267852490135913,0.28,1.3333333333333333,1.0666666666666667,1.0666666666666667,3.4434606030233907,2.25,0.9375,1.875,-0.28,0.13552730033451577,False,True,login volume far above baseline; multiple new IP addresses; new devices observed
-6790583593653500998,2020-09-04,10,1.0,0.3,5,2,4,2,1.7083333333333333,1.6136521432566002,0.4037037037037037,1.25,1.0972222222222223,1.0277777777777777,5.138447404118212,4.0,1.8227848101265822,1.945945945945946,-0.10370370370370369,0.1347347473921544,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-3113970842580761644,2020-12-09,4,0.25,0.0,3,1,1,2,1.0778443113772456,0.3291832165722705,0.47005988023952094,1.0119760479041917,1.0,1.0059880239520957,8.876988684449561,2.964497041420118,1.0,1.9880952380952381,-0.47005988023952094,0.1347347473921544,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
3396055613026753284,2020-12-02,3,0.6666666666666666,0.0,2,2,2,2,1.1224489795918366,0.4037149269498248,0.25170068027210885,1.0068027210884354,1.0068027210884354,1.0068027210884354,4.65068516191256,1.9864864864864864,1.9864864864864864,1.9864864864864864,-0.25170068027210885,0.13467955169010404,False,False,login volume far above baseline; logins from multiple countries; new devices observed
1369611122166896637,2020-03-13,5,1.0,0.0,3,2,2,2,1.25,0.7993052538854531,0.08928571428571429,1.0714285714285714,1.0357142857142858,1.0357142857142858,4.691574316284183,2.8000000000000003,1.9310344827586206,1.9310344827586206,-0.08928571428571429,0.13446864162275896,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-7788292233989843721,2020-09-02,2,1.0,0.0,2,2,2,2,1.0625,0.24999999999999997,0.625,1.0625,1.0625,1.0625,3.7500000000000004,1.8823529411764706,1.8823529411764706,1.8823529411764706,-0.625,0.13446234543872104,False,False,login volume far above baseline; logins from multiple countries; new devices observed
6309396711232937773,2020-08-28,5,0.8,0.0,2,2,2,2,1.1785714285714286,0.9025917209191622,0.27232142857142855,1.0089285714285714,1.0089285714285714,1.0089285714285714,4.2338396008518515,1.9823008849557522,1.9823008849557522,1.9823008849557522,-0.27232142857142855,0.13414746748987494,False,False,login volume far above baseline; logins from multiple countries; new devices observed
1070601479782715769,2020-06-08,3,1.0,0.0,2,2,2,2,1.0769230769230769,0.39223227027636803,0.15384615384615385,1.0384615384615385,1.0384615384615385,1.0384615384615385,4.902903378454601,1.9259259259259258,1.9259259259259258,1.9259259259259258,-0.15384615384615385,0.13393670007313196,False,True,login volume far above baseline; logins from multiple countries; new devices observed
8154514229792042263,2020-09-19,3,0.6666666666666666,0.0,3,2,2,2,1.1578947368421053,0.4365909576432783,0.10526315789473684,1.0789473684210527,1.0263157894736843,1.0263157894736843,4.21929321006004,2.7804878048780486,1.9487179487179485,1.9487179487179485,-0.10526315789473684,0.1336708642320239,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-4595435759739454280,2020-04-13,2,0.5,0.0,2,2,2,2,1.0344827586206897,0.18569533817705186,0.13793103448275862,1.0344827586206897,1.0344827586206897,1.0344827586206897,5.199469468957452,1.9333333333333331,1.9333333333333331,1.9333333333333331,-0.13793103448275862,0.1331394622651043,False,True,login volume far above baseline; logins from multiple countries; new devices observed
-1832434909801145347,2020-03-05,5,1.0,0.0,3,2,3,3,1.3835616438356164,0.8760729451221732,0.08561643835616438,1.0684931506849316,1.0273972602739727,1.082191780821918,4.12801054558311,2.8076923076923075,1.9466666666666665,2.772151898734177,-0.08561643835616438,0.13310841598367262,False,True,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-915874203850528192,2020-08-03,7,0.7142857142857143,0.0,3,1,2,2,1.608695652173913,1.2699008706760826,0.021739130434782608,1.2173913043478262,1.1304347826086956,1.2173913043478262,4.245452910789651,2.464285714285714,0.8846153846153847,1.6428571428571428,-0.021739130434782608,0.13286761266121472,False,True,login volume far above baseline; multiple new IP addresses; new devices observed
-9132083742662641405,2020-04-08,6,1.0,0.3333333333333333,4,1,3,2,1.2222222222222223,0.8655670680001345,0.7592592592592592,1.0833333333333333,1.0,1.0277777777777777,5.519823887034754,3.6923076923076925,1.0,1.945945945945946,-0.4259259259259259,0.13281883092808822,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
4511134858159477312,2020-10-13,2,1.0,0.0,2,1,1,2,1.0689655172413792,0.25486446230486953,0.4425287356321839,1.0689655172413792,1.0344827586206897,1.0114942528735633,3.6530572930364644,1.870967741935484,0.9666666666666666,1.977272727272727,-0.4425287356321839,0.13281883092808822,False,False,login volume far above baseline; new devices observed
2763333073837303360,2020-08-19,5,0.8,0.0,4,1,1,2,1.5573770491803278,1.0571122640466404,0.2103825136612022,1.2459016393442623,1.0491803278688525,1.0327868852459017,3.256629468701142,3.2105263157894735,0.953125,1.9365079365079365,-0.2103825136612022,0.132608419715881,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
-2144145062936952387,2020-07-19,7,0.8571428571428571,0.0,3,2,3,2,1.5,1.4245742398014507,0.16666666666666666,1.1666666666666667,1.1111111111111112,1.0555555555555556,3.8608026498966876,2.571428571428571,1.7999999999999998,1.894736842105263,-0.16666666666666666,0.132608419715881,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-8293481556184011235,2020-06-16,8,0.125,0.0,3,1,3,2,1.3404255319148937,1.0688595251722002,0.5851063829787234,1.1063829787234043,1.0,1.0425531914893618,6.230542284789206,2.7115384615384612,1.0,1.9183673469387754,-0.5851063829787234,0.1323761165232168,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
-3370035796783163826,2020-06-30,9,1.0,0.0,3,2,2,2,1.8478260869565217,1.6050945462543507,0.09751552795031056,1.1521739130434783,1.0434782608695652,1.0434782608695652,4.45592063703275,2.6037735849056602,1.9166666666666667,1.9166666666666667,-0.09751552795031056,0.13234303314693197,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-2765715928482607298,2020-12-10,3,1.0,1.0,2,2,2,2,1.1132075471698113,0.37521159971052254,0.24528301886792453,1.0566037735849056,1.0188679245283019,1.0377358490566038,5.028609068285356,1.8928571428571428,1.962962962962963,1.9272727272727272,0.7547169811320755,0.1323341016534625,False,True,login volume far above baseline; logins from multiple countries; new devices observed; unusual nighttime activity
-121249497924968273,2020-08-10,9,0.3333333333333333,0.1111111111111111,3,1,3,2,1.5185185185185186,1.6021708919311841,0.5349794238683128,1.0740740740740742,1.0,1.037037037037037,4.669590191133508,2.7931034482758617,1.0,1.9285714285714286,-0.42386831275720166,0.132022727047012,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
-6986936220081949278,2020-12-17,3,1.0,0.0,2,2,2,2,1.1904761904761905,0.511766315719159,0.42857142857142855,1.0476190476190477,1.0476190476190477,1.0476190476190477,3.5358399995141894,1.909090909090909,1.909090909090909,1.909090909090909,-0.42857142857142855,0.13193599522890398,False,False,login volume far above baseline; logins from multiple countries; new devices observed
7355670808292706007,2020-08-19,5,1.0,0.0,3,2,2,2,1.2380952380952381,0.8890872794479687,0.09523809523809523,1.0952380952380953,1.0476190476190477,1.0476190476190477,4.231198498577682,2.7391304347826084,1.909090909090909,1.909090909090909,-0.09523809523809523,0.13181252926850184,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-3488204338368417568,2020-10-09,2,0.0,0.0,2,2,2,2,1.0434782608695652,0.20851441405707474,0.13043478260869565,1.0434782608695652,1.0434782608695652,1.0434782608695652,4.587317109255645,1.9166666666666667,1.9166666666666667,1.9166666666666667,-0.13043478260869565,0.13154741189830865,False,True,login volume far above baseline; logins from multiple countries; new devices observed
-1224520604001771875,2020-03-25,3,1.0,0.0,3,1,2,2,1.0952380952380953,0.4364357804719847,0.47619047619047616,1.0952380952380953,1.0,1.0476190476190477,4.364357804719848,2.7391304347826084,1.0,1.909090909090909,-0.47619047619047616,0.13132169383044978,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
9114659871587492346,2020-09-08,5,1.0,0.0,3,2,2,2,1.2857142857142858,0.9561828874675148,0.14285714285714285,1.1904761904761905,1.0952380952380953,1.0952380952380953,3.88449298033678,2.52,1.826086956521739,1.826086956521739,-0.14285714285714285,0.1312823842003391,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
5252035411694576126,2021-01-23,6,0.6666666666666666,0.0,3,1,2,2,1.434782608695652,1.1211230958496174,0.043478260869565216,1.173913043478261,1.0869565217391304,1.173913043478261,4.07200369718965,2.5555555555555554,0.92,1.7037037037037035,-0.043478260869565216,0.1312761135239635,False,True,login volume far above baseline; multiple new IP addresses; new devices observed
7044644092200391881,2020-02-13,15,0.9333333333333333,0.0,5,2,2,2,3.857142857142857,3.511206548833525,0.42698412698412697,1.8095238095238095,1.1904761904761905,1.1428571428571428,3.1735122921090944,2.763157894736842,1.68,1.75,-0.42698412698412697,0.1311407868651585,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
7566036960400292984,2020-02-15,3,0.6666666666666666,0.3333333333333333,3,1,2,2,1.1428571428571428,0.442959845955689,0.5992063492063492,1.0357142857142858,1.0119047619047619,1.0119047619047619,4.1925760858437595,2.8965517241379306,0.9882352941176471,1.9764705882352942,-0.26587301587301587,0.13101744614426292,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
891448071702090821,2021-01-21,2,1.0,0.0,2,2,2,2,1.0555555555555556,0.23570226039551584,0.3333333333333333,1.0555555555555556,1.0555555555555556,1.0555555555555556,4.006938426723769,1.894736842105263,1.894736842105263,1.894736842105263,-0.3333333333333333,0.13069768137320392,False,False,login volume far above baseline; logins from multiple countries; new devices observed
-3805840485968815801,2021-02-04,3,0.6666666666666666,0.0,2,2,2,2,1.1875,0.5293988646519151,0.3776041666666667,1.0104166666666667,1.0104166666666667,1.0104166666666667,3.4236945354836306,1.979381443298969,1.979381443298969,1.979381443298969,-0.3776041666666667,0.13061109613499644,False,False,login volume far above baseline; logins from multiple countries; new devices observed
7470558100220665624,2020-07-24,9,0.7777777777777778,0.5555555555555556,4,2,4,2,1.595307917888563,0.9109666692886021,0.17440534376018246,1.3020527859237536,1.0058651026392962,1.0175953079178885,8.128389689486616,3.0720720720720722,1.9883381924198251,1.9654178674351586,0.3811502117953731,0.13051059588385172,True,True,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
8465961785423914860,2020-11-30,4,1.0,0.0,3,1,2,2,1.3,0.651258728182957,0.6,1.1333333333333333,1.0,1.0666666666666667,4.145817757457361,2.6470588235294117,1.0,1.875,-0.6,0.13025616348653768,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
-3553025912149043404,2020-11-04,4,1.0,1.0,2,2,2,2,1.32,0.7483314773547883,0.12,1.04,1.04,1.08,3.5813006416264863,1.923076923076923,1.923076923076923,1.8518518518518516,0.88,0.13021426216980092,False,False,login volume far above baseline; logins from multiple countries; new devices observed; unusual nighttime activity
684552167563646775,2020-03-08,7,0.8571428571428571,0.0,2,1,2,3,1.65,1.565247584249853,0.05,1.2,1.15,1.2,3.417989622749678,1.6666666666666667,0.8695652173913044,2.5,-0.05,0.13011341500742546,False,False,login volume far above baseline; new devices observed
-5266046056140981062,2020-09-06,12,0.9166666666666666,1.0,1,1,1,2,2.8958333333333335,2.4428757324046657,0.05364583333333334,1.4583333333333333,1.1041666666666667,1.1041666666666667,3.7268234916333225,0.6857142857142857,0.9056603773584905,1.811320754716981,0.9463541666666666,0.13007544454433717,False,False,login volume far above baseline; new devices observed; unusual nighttime activity
-2193871292730231317,2020-02-06,3,1.0,0.0,3,2,2,2,1.1818181818181819,0.5010810823432181,0.18181818181818182,1.1363636363636365,1.0454545454545454,1.0454545454545454,3.6285181824853745,2.6399999999999997,1.9130434782608696,1.9130434782608696,-0.18181818181818182,0.12969409943143662,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-8253223589599331838,2020-03-30,4,1.0,0.0,3,1,2,2,1.3461538461538463,0.7452413135250994,0.6858974358974359,1.0769230769230769,1.0,1.0384615384615385,3.5610561380354464,2.785714285714286,1.0,1.9259259259259258,-0.6858974358974359,0.12946265908474075,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
-522879834589809069,2020-06-19,4,0.5,0.25,2,1,2,2,1.16875,0.5286969266522857,0.9395833333333334,1.00625,1.0,1.0125,5.355147452676722,1.9875776397515525,1.0,1.9753086419753088,-0.6895833333333334,0.12919833652510482,False,False,login volume far above baseline; new devices observed
-6790583593653500998,2020-08-12,9,1.0,0.0,3,1,2,1,1.7083333333333333,1.6136521432566002,0.4037037037037037,1.25,1.0972222222222223,1.0277777777777777,4.518735154375312,2.4,0.9113924050632911,0.972972972972973,-0.4037037037037037,0.12919833652510482,False,True,login volume far above baseline; multiple new IP addresses
-852739856066008118,2020-07-07,5,0.8,0.0,3,2,3,2,1.2972972972972974,0.8118861737701653,0.08108108108108109,1.135135135135135,1.054054054054054,1.054054054054054,4.560618005734005,2.642857142857143,1.8974358974358976,1.8974358974358976,-0.08108108108108109,0.12914997840466347,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-7138978446033160169,2020-09-16,6,1.0,0.16666666666666666,4,1,1,2,1.55,1.190974832912761,0.7583333333333333,1.2,1.0,1.05,3.7364349581734304,3.3333333333333335,1.0,1.9047619047619047,-0.5916666666666667,0.12893410336885902,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
-9135565111815935022,2020-02-14,3,1.0,0.0,2,2,2,2,1.125,0.4043037700313201,0.1125,1.05,1.025,1.05,4.6376020680063155,1.9047619047619047,1.9512195121951221,1.9047619047619047,-0.1125,0.1289011651675519,False,True,login volume far above baseline; logins from multiple countries; new devices observed
-4244572343454395876,2020-11-10,18,1.0,0.6111111111111112,5,2,3,2,2.8979591836734695,3.1770328004233748,0.19410430839002268,1.3673469387755102,1.0204081632653061,1.1020408163265305,4.753504847137246,3.656716417910448,1.96,1.814814814814815,0.4170068027210885,0.1288143038561389,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-2708779106594064133,2020-06-18,3,1.0,0.0,2,1,2,2,1.0384615384615385,0.2773500981126145,0.7692307692307693,1.0192307692307692,1.0,1.0192307692307692,7.0724275018716725,1.9622641509433965,1.0,1.9622641509433965,-0.7692307692307693,0.128669959585764,False,False,login volume far above baseline; new devices observed
4659317598982805337,2021-01-17,2,1.0,0.0,2,1,1,2,1.042857142857143,0.20399732064980203,0.9,1.0142857142857142,1.0,1.0142857142857142,4.691938374945446,1.971830985915493,1.0,1.971830985915493,-0.9,0.128669959585764,False,False,login volume far above baseline; new devices observed
-8901246353841040206,2020-10-12,2,0.5,0.0,2,1,2,2,1.0454545454545454,0.20909241769965373,0.5946969696969697,1.0075757575757576,1.0,1.0151515151515151,4.565184453109107,1.9849624060150377,1.0,1.9701492537313434,-0.5946969696969697,0.12840590514559036,False,False,login volume far above baseline; new devices observed
-8407291923209153730,2020-10-01,4,1.0,0.25,3,2,2,2,1.1612903225806452,0.5829107532346262,0.04032258064516129,1.064516129032258,1.032258064516129,1.032258064516129,4.869887305504471,2.8181818181818183,1.9375,1.9375,0.20967741935483872,0.12839568476445107,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-7264074989377854596,2020-06-20,11,0.7272727272727273,0.9090909090909091,4,2,2,2,1.7058823529411764,2.443478715948661,0.17112299465240643,1.2352941176470589,1.0588235294117647,1.0588235294117647,3.803641745023532,3.238095238095238,1.8888888888888888,1.8888888888888888,0.7379679144385026,0.12836410293596312,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed; unusual nighttime activity
2451663771274761560,2021-01-01,3,0.6666666666666666,0.0,2,2,2,2,1.1379310344827587,0.44111368238604587,0.1206896551724138,1.0689655172413792,1.0344827586206897,1.0344827586206897,4.2212904289095015,1.870967741935484,1.9333333333333331,1.9333333333333331,-0.1206896551724138,0.12831823984180957,False,False,login volume far above baseline; logins from multiple countries; new devices observed
-3377131413812879075,2020-06-19,7,0.7142857142857143,0.5714285714285714,3,2,2,2,1.3714285714285714,0.9036388365923244,0.06530612244897958,1.0714285714285714,1.0142857142857142,1.1,6.228784333569709,2.8000000000000003,1.971830985915493,1.8181818181818181,0.5061224489795918,0.12823144336949788,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed; unusual nighttime activity
8354609490638506651,2020-06-22,7,0.5714285714285714,0.14285714285714285,4,2,2,2,1.4968944099378882,0.88828643749134,0.18825791186039634,1.2173913043478262,1.0372670807453417,1.0372670807453417,6.195192629084537,3.2857142857142856,1.9281437125748502,1.9281437125748502,-0.04540076900325349,0.12817106992293947,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-6531077346759430042,2020-10-01,7,0.8571428571428571,0.0,3,1,2,2,1.7142857142857142,1.6374732612530445,0.07142857142857142,1.2142857142857142,1.0714285714285714,1.0714285714285714,3.227969830584895,2.4705882352941178,0.9333333333333333,1.8666666666666667,-0.07142857142857142,0.12810278995610735,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
5243181696001045756,2021-02-23,3,1.0,0.0,2,2,2,2,1.22,0.5454823740581938,0.35666666666666663,1.04,1.04,1.02,3.2631668494756974,1.923076923076923,1.923076923076923,1.9607843137254901,-0.35666666666666663,0.1279680115447318,False,False,login volume far above baseline; logins from multiple countries; new devices observed
1736954562222191002,2020-05-29,7,0.8571428571428571,0.0,3,2,3,2,1.8333333333333333,1.4039282363260677,0.125,1.2083333333333333,1.0833333333333333,1.125,3.6801501194870827,2.4827586206896552,1.8461538461538463,1.7777777777777777,-0.125,0.127845170512765,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
3187273558754734544,2020-02-24,4,1.0,0.75,3,2,2,2,1.2,0.6958523739384593,0.0875,1.1,1.05,1.05,4.023841988426743,2.727272727272727,1.9047619047619047,1.9047619047619047,0.6625,0.12772687062054755,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed; unusual nighttime activity
3301363427604231070,2020-10-13,7,0.8571428571428571,0.0,5,2,3,2,1.7341772151898733,1.1625443003358742,0.06540084388185655,1.379746835443038,1.0253164556962024,1.139240506329114,4.5295674180233485,3.623853211009174,1.9506172839506175,1.7555555555555555,-0.06540084388185655,0.12756601751579788,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-5177368421167937825,2021-02-16,2,1.0,0.0,2,1,2,2,1.0476190476190477,0.21466939537054594,0.5873015873015873,1.0317460317460319,1.0,1.0158730158730158,4.436500837657948,1.9384615384615382,1.0,1.96875,-0.5873015873015873,0.12755958142888557,False,False,login volume far above baseline; new devices observed
-9081713701819607322,2021-02-19,5,1.0,0.0,3,2,3,2,1.1666666666666667,0.816496580927726,0.041666666666666664,1.0833333333333333,1.0416666666666667,1.0416666666666667,4.694855340334424,2.7692307692307696,1.92,1.92,-0.041666666666666664,0.1273796805663593,False,False,login volume far above baseline; multiple new IP addresses; logins from multiple countries; new devices observed
-4573890005630504862,2020-12-03,4,1.0,0.0,3,1,2,2,1.1146496815286624,0.42317712946299324,0.34925690021231426,1.0318471337579618,1.0,1.019108280254777,6.81830400932303,2.9074074074074074,1.0,1.9625,-0.34925690021231426,0.12726303345216916,False,False,login volume far above baseline; multiple new IP addresses; new devices observed
4233968649419672728,2020-08-06,7,1.0,0.0,2,2,2,2,1.4166666666666667,1.2825472842090009,0.125,1.0833333333333333,1.0416666666666667,1.0416666666666667,4.353315781863592,1.8461538461538463,1.92,1.92,-0.125,0.12726303345216916,False,False,login volume far above baseline; logins from multiple countries; new devices observed
4409145647933599518,2020-07-10,4,0.75,0.0,2,1,2,2,1.088235294117647,0.5144957554275266,0.4411764705882353,1.0294117647058822,1.0,1.0294117647058822,5.6594533097027915,1.942857142857143,1.0,1.942857142857143,-0.4411764705882353,0.12720836194281293,False,False,login volume far above baseline; new devices observed
-860332336786490707,2020-07-12,4,0.75,0.0,2,1,2,2,1.2777777777777777,0.751903901522118,0.1111111111111111,1.1666666666666667,1.1111111111111112,1.0555555555555556,3.6204390171556327,1.7142857142857142,0.8999999999999999,1.894736842105263,-0.1111111111111111,0.12720836194281293,False,False,login volume far above baseline; new devices observed
